country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",4/19/2024 21:00:00,28.52123,76.37138,CO,12,56,24
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",4/19/2024 21:00:00,29.5364,75.0158,CO,54,73,60
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",4/19/2024 21:00:00,29.0272,77.0621,NO2,37,44,39
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",4/19/2024 21:00:00,30.943887,76.801991,NO2,3,30,14
India,Jharkhand,Dhanbad,"Kalakusuma, Dhanbad - DMC",4/19/2024 21:00:00,23.811548,86.481238,PM2.5,1,71,46
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",4/19/2024 21:00:00,23.80569,86.44268,OZONE,12,26,24
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",4/19/2024 21:00:00,12.951913,77.539784,PM2.5,45,162,102
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",4/19/2024 21:00:00,12.938539,77.5901,PM10,44,111,75
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",4/19/2024 21:00:00,12.920984,77.584908,PM2.5,47,114,75
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",4/19/2024 21:00:00,13.003872,77.664217,PM10,56,318,111
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",4/19/2024 21:00:00,13.003872,77.664217,CO,20,28,23
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",4/19/2024 21:00:00,13.0246342,77.5080115,CO,32,64,44
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",4/19/2024 21:00:00,12.917348,77.622813,PM2.5,43,88,65
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",4/19/2024 21:00:00,12.917348,77.622813,SO2,6,10,8
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",4/19/2024 21:00:00,17.930306,77.482194,SO2,16,21,18
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",4/19/2024 21:00:00,17.930306,77.482194,CO,84,106,91
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",4/19/2024 21:00:00,14.7918,75.3896,OZONE,18,20,19
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",4/19/2024 21:00:00,12.415911,75.73505,PM10,38,54,46
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",4/19/2024 21:00:00,12.88925,74.853,SO2,14,15,15
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",4/19/2024 21:00:00,12.88925,74.853,OZONE,30,33,31
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",4/19/2024 21:00:00,12.21041,76.37376,NO2,10,28,20
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",4/19/2024 21:00:00,13.377516,77.099072,PM10,96,498,165
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",4/19/2024 21:00:00,16.802639,75.722694,PM10,42,43,42
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",4/19/2024 21:00:00,16.802639,75.722694,NO2,17,19,19
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",4/19/2024 21:00:00,16.7602,77.1428,SO2,7,64,23
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",4/19/2024 21:00:00,8.5149093,76.9435879,PM2.5,2,40,17
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",4/19/2024 21:00:00,23.264759,77.381568,PM10,49,115,81
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",4/19/2024 21:00:00,23.210494,77.425409,SO2,7,11,9
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",4/19/2024 21:00:00,23.233584,77.400574,CO,12,102,34
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",4/19/2024 21:00:00,26.203442,78.193251,CO,4,123,40
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",4/19/2024 21:00:00,26.259242,78.216432,PM2.5,16,102,55
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",4/19/2024 21:00:00,26.200388,78.147714,OZONE,7,86,70
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",4/19/2024 21:00:00,22.7524,75.8872,CO,21,29,24
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",4/19/2024 21:00:00,22.7524,75.8872,OZONE,34,44,41
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",4/19/2024 21:00:00,22.678,75.8559,SO2,38,41,40
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",4/19/2024 21:00:00,22.7084,75.8815,NO2,35,55,42
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",4/19/2024 21:00:00,23.163174,79.973061,SO2,13,22,18
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",4/19/2024 21:00:00,23.168606,79.932247,CO,24,160,160
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",4/19/2024 21:00:00,23.218135,79.95777,NO2,38,47,43
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",4/19/2024 21:00:00,23.218135,79.95777,CO,8,116,55
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",4/19/2024 21:00:00,23.10844,77.511428,PM10,59,177,104
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",4/19/2024 21:00:00,23.838586,78.759431,SO2,4,10,6
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",4/19/2024 21:00:00,24.58434363,80.8549414,PM10,48,142,84
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",4/19/2024 21:00:00,24.58434363,80.8549414,NO2,31,103,54
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",4/19/2024 21:00:00,24.10897,82.64558,PM2.5,122,359,253
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",4/19/2024 21:00:00,19.10122,74.73339,PM2.5,44,188,103
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",4/19/2024 21:00:00,19.10122,74.73339,PM10,59,295,122
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",4/19/2024 21:00:00,20.939198,77.765701,OZONE,1,124,76
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",4/19/2024 21:00:00,19.87562,75.38731,PM10,38,133,95
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",4/19/2024 21:00:00,19.8389439,75.244448,NH3,9,13,9
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",4/19/2024 21:00:00,19.8389439,75.244448,OZONE,32,108,59
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",4/19/2024 21:00:00,19.863756,75.321188,CO,8,58,20
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",4/19/2024 21:00:00,19.16485,73.23409,PM10,58,109,88
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",4/19/2024 21:00:00,19.16485,73.23409,NO2,3,191,17
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",4/19/2024 21:00:00,19.16485,73.23409,SO2,4,15,7
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",4/19/2024 21:00:00,19.309073,73.057223,PM10,83,114,97
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",4/19/2024 21:00:00,19.309073,73.057223,NO2,12,64,31
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",4/19/2024 21:00:00,19.309073,73.057223,CO,15,35,18
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",4/19/2024 21:00:00,19.786089,72.757971,PM10,67,135,94
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",4/19/2024 21:00:00,19.786089,72.757971,NO2,4,92,30
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",4/19/2024 21:00:00,21.001264,75.565602,PM2.5,77,155,101
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",4/19/2024 21:00:00,19.854616,75.905894,PM2.5,46,95,63
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",4/19/2024 21:00:00,19.25292,73.142019,PM2.5,27,66,43
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",4/19/2024 21:00:00,18.39963,76.57452,PM2.5,59,196,110
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",4/19/2024 21:00:00,20.555712,74.529236,PM2.5,79,182,114
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",4/19/2024 21:00:00,19.065931,72.862131,PM10,84,116,99
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",4/19/2024 21:00:00,19.065931,72.862131,NH3,3,24,10
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",4/19/2024 21:00:00,19.23241,72.86895,OZONE,6,108,95
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",4/19/2024 21:00:00,19.0364585,72.8954371,NO2,15,66,28
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",4/19/2024 21:00:00,19.10078,72.87462,PM2.5,30,70,52
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",4/19/2024 21:00:00,19.10078,72.87462,CO,32,70,41
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",4/19/2024 21:00:00,19.2058,72.8682,PM2.5,29,90,46
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",4/19/2024 21:00:00,19.0632143,72.8456324,PM2.5,16,66,44
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",4/19/2024 21:00:00,18.96702,72.84214,SO2,1,33,10
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",4/19/2024 21:00:00,19.1878657,72.8304069,CO,15,28,19
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",4/19/2024 21:00:00,19.175,72.9419,PM10,61,166,96
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",4/19/2024 21:00:00,19.060498,72.923356,NO2,34,125,60
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",4/19/2024 21:00:00,19.060498,72.923356,CO,2,84,30
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",4/19/2024 21:00:00,19.047,72.8746,NO2,29,35,32
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",4/19/2024 21:00:00,19.047,72.8746,CO,20,24,23
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",4/19/2024 21:00:00,19.047,72.8746,OZONE,35,40,39
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",4/19/2024 21:00:00,18.9936162,72.8128113,OZONE,6,11,8
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",4/19/2024 21:00:00,21.121801,79.04952,PM2.5,59,214,125
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",4/19/2024 21:00:00,21.14472,79.107595,CO,22,140,57
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",4/19/2024 21:00:00,21.152875,79.0517531,NH3,3,20,8
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",4/19/2024 21:00:00,21.152875,79.0517531,SO2,12,48,20
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",4/19/2024 21:00:00,20.021503,73.813844,PM2.5,36,80,55
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",4/19/2024 21:00:00,19.95022,73.73148,NO2,6,27,15
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",4/19/2024 21:00:00,19.9591346,73.7788008,NO2,10,25,16
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",4/19/2024 21:00:00,19.090337,73.014232,OZONE,2,142,118
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",4/19/2024 21:00:00,19.1135051,73.008978,SO2,22,23,23
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",4/19/2024 21:00:00,19.0575752,73.0151367,PM10,68,112,88
India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",4/19/2024 21:00:00,19.044,73.0325,OZONE,6,82,47
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",4/19/2024 21:00:00,19.063,73.1209,OZONE,3,55,32
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",4/19/2024 21:00:00,18.59051,73.77946,SO2,1,21,9
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",4/19/2024 21:00:00,18.59051,73.77946,OZONE,16,111,87
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",4/19/2024 21:00:00,18.616318,73.765797,PM10,67,116,92
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",4/19/2024 21:00:00,18.5011743,73.8165527,OZONE,51,142,107
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",4/19/2024 21:00:00,18.45445,73.854155,PM10,54,86,69
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",4/19/2024 21:00:00,18.57304,73.927715,CO,1,112,65
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",4/19/2024 21:00:00,18.547056,73.826908,CO,14,27,19
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",4/19/2024 21:00:00,18.664282,73.763966,NO2,11,15,13
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",4/19/2024 21:00:00,16.5038,74.3623,PM10,28,87,50
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",4/19/2024 21:00:00,17.65439,75.90649,NO2,6,76,39
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB",4/19/2024 21:00:00,17.6599188,75.9063906,PM10,102,102,102
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",4/19/2024 21:00:00,19.222279,72.957979,NO2,7,74,19
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",4/19/2024 21:00:00,19.235581,73.159121,PM2.5,68,161,104
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",4/19/2024 21:00:00,19.445821,72.7988231,PM2.5,31,76,50
India,Manipur,Imphal,"Manipur University, Imphal - Manipur PCB",4/19/2024 21:00:00,24.7524239,93.9286218,CO,10,31,16
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",4/19/2024 21:00:00,25.6635413,94.0989878,PM2.5,77,173,120
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",4/19/2024 21:00:00,25.6635413,94.0989878,PM10,79,130,105
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",4/19/2024 21:00:00,20.832874,85.104082,PM10,96,403,201
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",4/19/2024 21:00:00,21.51161,86.89088,OZONE,25,111,90
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",4/19/2024 21:00:00,22.1166054,85.3945546,PM2.5,63,370,217
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",4/19/2024 21:00:00,20.24079,85.836784,PM10,85,352,157
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",4/19/2024 21:00:00,20.34652,85.8163,SO2,2,108,20
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",4/19/2024 21:00:00,20.48891,85.84768,OZONE,3,158,91
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",4/19/2024 21:00:00,22.220833,84.809444,NO2,18,158,77
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",4/19/2024 21:00:00,22.220833,84.809444,CO,24,100,43
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",4/19/2024 21:00:00,22.245,84.88111111,PM2.5,48,350,189
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",4/19/2024 21:00:00,22.245,84.88111111,PM10,71,254,148
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",4/19/2024 21:00:00,20.9360711,85.1707021,PM2.5,94,500,261
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",4/19/2024 21:00:00,11.9309,79.8027,SO2,4,11,7
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",4/19/2024 21:00:00,30.233011,74.907758,CO,3,116,89
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",4/19/2024 21:00:00,30.736056,76.209694,NO2,30,35,31
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",4/19/2024 21:00:00,30.736056,76.209694,NH3,15,15,15
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",4/19/2024 21:00:00,27.215415,77.50873,CO,24,70,38
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",4/19/2024 21:00:00,25.339605,74.618883,SO2,6,25,13
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",4/19/2024 21:00:00,28.207266,76.829265,CO,10,53,13
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",4/19/2024 21:00:00,25.435774,75.644272,CO,16,35,21
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",4/19/2024 21:00:00,25.435774,75.644272,OZONE,14,103,91
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",4/19/2024 21:00:00,24.892047,74.623527,PM2.5,13,70,43
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",4/19/2024 21:00:00,24.892047,74.623527,NO2,8,80,45
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",4/19/2024 21:00:00,24.892047,74.623527,OZONE,1,97,89
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",4/19/2024 21:00:00,28.296139,74.961696,PM10,66,457,195
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",4/19/2024 21:00:00,28.296139,74.961696,CO,8,20,10
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",4/19/2024 21:00:00,26.895552,76.334753,CO,20,83,45
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",4/19/2024 21:00:00,26.699557,77.898881,PM10,45,248,154
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",4/19/2024 21:00:00,29.61075,74.283608,NO2,7,41,15
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",4/19/2024 21:00:00,29.61075,74.283608,SO2,1,66,12
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",4/19/2024 21:00:00,26.902909,75.836858,SO2,5,24,13
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",4/19/2024 21:00:00,26.960669,75.771817,NO2,29,85,47
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",4/19/2024 21:00:00,26.960669,75.771817,NH3,5,15,8
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",4/19/2024 21:00:00,26.9502929,75.730943,CO,8,57,25
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",4/19/2024 21:00:00,26.9502929,75.730943,OZONE,26,45,36
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",4/19/2024 21:00:00,26.912329,70.909168,PM10,85,154,119
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",4/19/2024 21:00:00,24.588397,76.172782,PM2.5,15,110,39
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",4/19/2024 21:00:00,24.588397,76.172782,NO2,15,41,24
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",4/19/2024 21:00:00,24.588397,76.172782,SO2,1,41,9
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",4/19/2024 21:00:00,24.588397,76.172782,CO,11,46,16
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",4/19/2024 21:00:00,26.268249,73.0193853,SO2,9,24,15
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",4/19/2024 21:00:00,26.358805,73.047444,PM2.5,17,58,33
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",4/19/2024 21:00:00,26.358805,73.047444,NO2,18,96,48
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",4/19/2024 21:00:00,26.358805,73.047444,CO,21,47,30
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",4/19/2024 21:00:00,26.253384,72.976571,PM2.5,21,58,35
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",4/19/2024 21:00:00,26.253384,72.976571,PM10,67,293,142
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",4/19/2024 21:00:00,26.506177,77.025989,PM10,56,198,122
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",4/19/2024 21:00:00,25.16409,75.858137,OZONE,11,84,66
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",4/19/2024 21:00:00,27.213494,73.734444,NO2,7,19,12
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",4/19/2024 21:00:00,27.608912,75.153302,PM10,36,317,146
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",4/19/2024 21:00:00,24.5886166,73.6321397,CO,15,84,44
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",4/19/2024 21:00:00,27.33853,88.614099,OZONE,22,104,57
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",4/19/2024 21:00:00,17.460103,78.334361,SO2,6,11,8
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",4/19/2024 21:00:00,17.470431,78.566959,PM10,68,84,76
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",4/19/2024 21:00:00,17.470431,78.566959,NO2,11,13,12
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",4/19/2024 21:00:00,17.470431,78.566959,CO,22,90,31
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",4/19/2024 21:00:00,17.470431,78.566959,OZONE,5,101,80
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",4/19/2024 21:00:00,17.5184,78.278777,CO,10,70,41
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",4/19/2024 21:00:00,17.393559,78.339194,SO2,9,11,10
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",4/19/2024 21:00:00,17.393559,78.339194,CO,20,27,25
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",4/19/2024 21:00:00,17.544899,78.486949,CO,12,104,41
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",4/19/2024 21:00:00,17.37206,78.50864,PM2.5,18,174,62
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",4/19/2024 21:00:00,17.528544,78.286195,OZONE,2,45,35
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",4/19/2024 21:00:00,23.8175497,91.2726974,SO2,29,30,29
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",4/19/2024 21:00:00,29.2124114,78.9611753,PM2.5,29,86,57
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",4/19/2024 21:00:00,29.2124114,78.9611753,PM10,46,110,93
